Name,Color
Contig_103_1071.74:5p:1:25,Lime Green
Contig_103_1071.74:5p:1:28,Lime Green
Contig_103_1071.74:5p:1:29,Lime Green
Contig_103_1071.74:5p:1:30,Lime Green
Contig_103_1071.74:5p:1:31,Lime Green
Contig_103_1071.74:5p:1:32,Lime Green
Contig_103_1071.74:5p:1:35,Lime Green
Contig_103_1071.74:5p:1:37,Lime Green
Contig_103_1071.74:5p:1:38,Lime Green
Contig_103_1071.74:5p:1:39,Lime Green
Contig_103_1071.74:5p:1:42,Lime Green
Contig_103_1071.74:5p:1:43,Lime Green
Contig_103_1071.74:5p:1:45,Lime Green
Contig_103_1071.74:5p:1:46,Lime Green
Contig_103_1071.74:5p:1:47,Lime Green
Contig_103_1071.74:5p:1:57,Lime Green
Contig_103_1071.74:5p:1:58,Lime Green
Contig_103_1071.74:5p:1:59,Lime Green
Contig_103_1071.74:5p:1:60,Lime Green
Contig_103_1071.74:5p:1:65,Lime Green
Contig_103_1071.74:5p:1:66,Lime Green
Contig_103_1071.74:5p:1:67,Lime Green
Contig_103_1071.74:5p:1:68,Lime Green
Contig_103_1071.74:5p:1:69,Lime Green
Contig_103_1071.74:5p:1:70,Lime Green
Contig_106_288.114:3p:1:4,Lime Green
Contig_106_288.114:5p:1:4,Lime Green
Contig_106_288.114:5p:1:6,Lime Green
Contig_106_288.114:5p:1:7,Lime Green
Contig_106_288.114:5p:1:12,Lime Green
Contig_106_288.114:5p:1:13,Lime Green
Contig_106_288.114:5p:1:18,Lime Green
Contig_106_288.114:5p:1:19,Lime Green
Contig_106_288.114:5p:1:20,Lime Green
Contig_109_130.719:3p:1:8,Lime Green
Contig_109_130.719:3p:1:9,Lime Green
Contig_109_130.719:3p:1:10,Lime Green
Contig_109_130.719:5p:1:5,Lime Green
Contig_109_130.719:5p:1:6,Lime Green
Contig_10_49.1362:5p:1:8,Lime Green
Contig_10_49.1362:5p:1:10,Lime Green
Contig_10_49.1362:5p:1:11,Lime Green
Contig_10_49.1362:5p:1:14,Lime Green
Contig_10_49.1362:5p:1:20,Lime Green
Contig_10_49.1362:5p:1:22,Lime Green
Contig_10_49.1362:5p:1:23,Lime Green
Contig_10_49.1362:5p:1:24,Lime Green
Contig_10_49.1362:5p:1:25,Lime Green
Contig_10_49.1362:5p:1:26,Lime Green
Contig_10_49.1362:5p:1:27,Lime Green
Contig_10_49.1362:5p:1:28,Lime Green
Contig_10_49.1362:5p:1:31,Lime Green
Contig_10_49.1362:5p:1:32,Lime Green
Contig_10_49.1362:5p:1:33,Lime Green
Contig_10_49.1362:5p:1:34,Lime Green
Contig_10_49.1362:5p:1:35,Lime Green
Contig_10_49.1362:5p:1:36,Lime Green
Contig_10_49.1362:5p:1:37,Lime Green
Contig_10_49.1362:5p:1:38,Lime Green
Contig_113_140.835:5p:1:8,Lime Green
Contig_113_140.835:5p:1:9,Lime Green
Contig_113_140.835:5p:1:10,Lime Green
Contig_113_140.835:5p:1:12,Lime Green
Contig_113_140.835:5p:1:13,Lime Green
Contig_113_140.835:5p:1:17,Lime Green
Contig_113_140.835:5p:1:20,Lime Green
Contig_113_140.835:5p:1:23,Lime Green
Contig_113_140.835:5p:1:24,Lime Green
Contig_113_140.835:5p:1:25,Lime Green
Contig_113_140.835:5p:1:26,Lime Green
Contig_113_140.835:5p:1:28,Lime Green
Contig_113_140.835:5p:1:29,Lime Green
Contig_122_197.7:3p:1:6,Lime Green
Contig_122_197.7:3p:1:7,Lime Green
Contig_122_197.7:3p:1:8,Lime Green
Contig_122_197.7:3p:1:10,Lime Green
Contig_123_124.444:3p:1:4,Lime Green
Contig_123_124.444:3p:1:7,Lime Green
Contig_124_95.0219:5p:1:3,Lime Green
Contig_127_58.8288:5p:1:6,Lime Green
Contig_127_58.8288:5p:1:7,Lime Green
Contig_127_58.8288:5p:1:10,Lime Green
Contig_127_58.8288:5p:1:12,Lime Green
Contig_127_58.8288:5p:1:14,Lime Green
Contig_127_58.8288:5p:1:15,Lime Green
Contig_127_58.8288:5p:1:16,Lime Green
Contig_133_278.573:3p:1:4,Lime Green
Contig_133_278.573:3p:1:5,Lime Green
Contig_133_278.573:3p:1:6,Lime Green
Contig_133_278.573:3p:1:7,Lime Green
Contig_133_278.573:3p:1:8,Lime Green
Contig_133_278.573:3p:1:9,Lime Green
Contig_133_278.573:3p:1:10,Lime Green
Contig_136_68.6386:5p:1:1,Lime Green
Contig_136_68.6386:5p:1:23,Lime Green
Contig_136_68.6386:5p:1:25,Lime Green
Contig_136_68.6386:5p:1:26,Lime Green
Contig_136_68.6386:5p:1:28,Lime Green
Contig_136_68.6386:5p:1:29,Lime Green
Contig_136_68.6386:5p:1:30,Lime Green
Contig_136_68.6386:5p:1:31,Lime Green
Contig_136_68.6386:5p:1:32,Lime Green
Contig_136_68.6386:5p:1:33,Lime Green
Contig_136_68.6386:5p:1:34,Lime Green
Contig_136_68.6386:5p:1:35,Lime Green
Contig_136_68.6386:5p:1:36,Lime Green
Contig_136_68.6386:5p:1:37,Lime Green
Contig_136_68.6386:5p:1:39,Lime Green
Contig_136_68.6386:5p:1:40,Lime Green
Contig_136_68.6386:5p:1:41,Lime Green
Contig_136_68.6386:5p:1:42,Lime Green
Contig_136_68.6386:5p:1:43,Lime Green
Contig_136_68.6386:5p:1:46,Lime Green
Contig_136_68.6386:5p:1:47,Lime Green
Contig_136_68.6386:5p:1:48,Lime Green
Contig_136_68.6386:5p:1:49,Lime Green
Contig_136_68.6386:5p:1:50,Lime Green
Contig_136_68.6386:5p:1:51,Lime Green
Contig_136_68.6386:5p:1:52,Lime Green
Contig_136_68.6386:5p:1:55,Lime Green
Contig_136_68.6386:5p:1:60,Lime Green
Contig_136_68.6386:5p:1:61,Lime Green
Contig_136_68.6386:5p:1:62,Lime Green
Contig_136_68.6386:5p:1:63,Lime Green
Contig_136_68.6386:5p:1:70,Lime Green
Contig_136_68.6386:5p:1:71,Lime Green
Contig_136_68.6386:5p:1:73,Lime Green
Contig_136_68.6386:5p:1:74,Lime Green
Contig_136_68.6386:5p:1:76,Lime Green
Contig_136_68.6386:5p:1:77,Lime Green
Contig_136_68.6386:5p:1:78,Lime Green
Contig_136_68.6386:5p:1:80,Lime Green
Contig_136_68.6386:5p:1:81,Lime Green
Contig_136_68.6386:5p:1:82,Lime Green
Contig_136_68.6386:5p:1:83,Lime Green
Contig_136_68.6386:5p:1:84,Lime Green
Contig_136_68.6386:5p:1:85,Lime Green
Contig_136_68.6386:5p:1:88,Lime Green
Contig_136_68.6386:5p:1:89,Lime Green
Contig_136_68.6386:5p:1:95,Lime Green
Contig_136_68.6386:5p:1:96,Lime Green
Contig_136_68.6386:5p:1:97,Lime Green
Contig_136_68.6386:5p:1:98,Lime Green
Contig_136_68.6386:5p:1:101,Lime Green
Contig_136_68.6386:5p:1:102,Lime Green
Contig_136_68.6386:5p:1:103,Lime Green
Contig_136_68.6386:5p:1:104,Lime Green
Contig_136_68.6386:5p:1:105,Lime Green
Contig_136_68.6386:5p:1:106,Lime Green
Contig_136_68.6386:5p:1:107,Lime Green
Contig_136_68.6386:5p:1:108,Lime Green
Contig_136_68.6386:5p:1:112,Lime Green
Contig_136_68.6386:5p:1:114,Lime Green
Contig_136_68.6386:5p:1:116,Lime Green
Contig_136_68.6386:5p:1:119,Lime Green
Contig_136_68.6386:5p:1:120,Lime Green
Contig_136_68.6386:5p:1:121,Lime Green
Contig_145_121.134:3p:1:2,Lime Green
Contig_145_121.134:3p:1:3,Lime Green
Contig_154_55.6493:5p:1:2,Lime Green
Contig_154_55.6493:5p:1:4,Lime Green
Contig_154_55.6493:5p:1:5,Lime Green
Contig_154_55.6493:5p:1:7,Lime Green
Contig_154_55.6493:5p:1:8,Lime Green
Contig_154_55.6493:5p:1:10,Lime Green
Contig_154_55.6493:5p:1:11,Lime Green
Contig_154_55.6493:5p:1:12,Lime Green
Contig_154_55.6493:5p:1:13,Lime Green
Contig_154_55.6493:5p:1:14,Lime Green
Contig_154_55.6493:5p:1:15,Lime Green
Contig_154_55.6493:5p:1:18,Lime Green
Contig_154_55.6493:5p:1:20,Lime Green
Contig_154_55.6493:5p:1:21,Lime Green
Contig_154_55.6493:5p:1:22,Lime Green
Contig_154_55.6493:5p:1:23,Lime Green
Contig_154_55.6493:5p:1:24,Lime Green
Contig_158_87.9979:3p:1:4,Lime Green
Contig_158_87.9979:3p:1:5,Lime Green
Contig_158_87.9979:3p:1:6,Lime Green
Contig_158_87.9979:3p:1:7,Lime Green
Contig_158_87.9979:3p:1:8,Lime Green
Contig_158_87.9979:3p:1:9,Lime Green
Contig_160_74.1674:3p:1:2,Lime Green
Contig_160_74.1674:3p:1:3,Lime Green
Contig_160_74.1674:3p:1:4,Lime Green
Contig_160_74.1674:3p:1:5,Lime Green
Contig_160_74.1674:3p:1:6,Lime Green
Contig_160_74.1674:3p:1:7,Lime Green
Contig_160_74.1674:3p:1:8,Lime Green
Contig_160_74.1674:3p:1:9,Lime Green
Contig_160_74.1674:3p:1:10,Lime Green
Contig_160_74.1674:3p:1:11,Lime Green
Contig_160_74.1674:3p:1:12,Lime Green
Contig_160_74.1674:3p:1:13,Lime Green
Contig_160_74.1674:3p:1:14,Lime Green
Contig_160_74.1674:3p:1:15,Lime Green
Contig_160_74.1674:3p:1:16,Lime Green
Contig_160_74.1674:3p:1:17,Lime Green
Contig_160_74.1674:3p:1:18,Lime Green
Contig_160_74.1674:3p:1:19,Lime Green
Contig_160_74.1674:3p:1:20,Lime Green
Contig_160_74.1674:3p:1:21,Lime Green
Contig_160_74.1674:3p:1:22,Lime Green
Contig_160_74.1674:3p:1:23,Lime Green
Contig_160_74.1674:3p:1:24,Lime Green
Contig_160_74.1674:3p:1:25,Lime Green
Contig_160_74.1674:3p:1:27,Lime Green
Contig_160_74.1674:3p:1:28,Lime Green
Contig_160_74.1674:3p:1:29,Lime Green
Contig_160_74.1674:3p:1:32,Lime Green
Contig_160_74.1674:3p:1:35,Lime Green
Contig_160_74.1674:3p:1:37,Lime Green
Contig_164_193.313:5p:1:3,Lime Green
Contig_164_193.313:5p:1:4,Lime Green
Contig_168_72.9519:3p:1:2,Lime Green
Contig_168_72.9519:3p:1:6,Lime Green
Contig_168_72.9519:3p:1:7,Lime Green
Contig_168_72.9519:3p:1:8,Lime Green
Contig_168_72.9519:3p:1:13,Lime Green
Contig_168_72.9519:3p:1:17,Lime Green
Contig_168_72.9519:3p:1:18,Lime Green
Contig_168_72.9519:3p:1:20,Lime Green
Contig_170_145.972:5p:1:3,Lime Green
Contig_170_145.972:5p:1:4,Lime Green
Contig_174_139.606:3p:1:4,Lime Green
Contig_174_139.606:3p:1:6,Lime Green
Contig_174_139.606:3p:1:7,Lime Green
Contig_174_139.606:3p:1:10,Lime Green
Contig_174_139.606:3p:1:11,Lime Green
Contig_179_287.028:3p:1:5,Lime Green
Contig_179_287.028:3p:1:7,Lime Green
Contig_179_287.028:5p:1:6,Lime Green
Contig_187_54.8107:5p:1:2,Lime Green
Contig_187_54.8107:5p:1:3,Lime Green
Contig_187_54.8107:5p:1:4,Lime Green
Contig_19_180.544:3p:1:3,Lime Green
Contig_19_180.544:3p:1:4,Lime Green
Contig_19_180.544:5p:1:3,Lime Green
Contig_19_180.544:5p:1:4,Lime Green
Contig_200_49.4461:3p:1:3,Lime Green
Contig_203_223.88:3p:1:3,Lime Green
Contig_203_223.88:3p:1:4,Lime Green
Contig_208_229.354:3p:1:3,Lime Green
Contig_208_229.354:3p:1:4,Lime Green
Contig_208_229.354:5p:1:3,Lime Green
Contig_208_229.354:5p:1:4,Lime Green
Contig_20_523.412:5p:1:3,Lime Green
Contig_20_523.412:5p:1:4,Lime Green
Contig_210_66.5871:3p:1:6,Lime Green
Contig_210_66.5871:3p:1:7,Lime Green
Contig_210_66.5871:3p:1:9,Lime Green
Contig_216_1235.07:5p:1:3,Lime Green
Contig_216_1235.07:5p:1:5,Lime Green
Contig_217_128.514:3p:1:3,Lime Green
Contig_217_128.514:3p:1:4,Lime Green
Contig_21_936.446:5p:1:3,Lime Green
Contig_21_936.446:5p:1:4,Lime Green
Contig_232_538.466:5p:1:3,Lime Green
Contig_232_538.466:5p:1:4,Lime Green
Contig_29_121.634:3p:1:2,Lime Green
Contig_29_121.634:3p:1:3,Lime Green
Contig_29_121.634:3p:1:4,Lime Green
Contig_42_463.051:5p:1:3,Lime Green
Contig_42_463.051:5p:1:4,Lime Green
Contig_60_223.178:5p:1:3,Lime Green
Contig_60_223.178:5p:1:14,Lime Green
Contig_60_223.178:5p:1:15,Lime Green
Contig_60_223.178:5p:1:19,Lime Green
Contig_60_223.178:5p:1:20,Lime Green
Contig_60_223.178:5p:1:21,Lime Green
Contig_60_223.178:5p:1:23,Lime Green
Contig_60_223.178:5p:1:24,Lime Green
Contig_60_223.178:5p:1:25,Lime Green
Contig_60_223.178:5p:1:26,Lime Green
Contig_60_223.178:5p:1:27,Lime Green
Contig_60_223.178:5p:1:29,Lime Green
Contig_61_1018.28:3p:1:2,Lime Green
Contig_61_1018.28:3p:1:4,Lime Green
Contig_61_1018.28:3p:1:5,Lime Green
Contig_61_1018.28:3p:1:6,Lime Green
Contig_62_494.946:5p:2:3,Lime Green
Contig_62_494.946:5p:2:4,Lime Green
Contig_62_494.946:5p:2:5,Lime Green
Contig_62_494.946:5p:2:6,Lime Green
Contig_62_494.946:5p:2:7,Lime Green
Contig_62_494.946:5p:2:8,Lime Green
Contig_62_494.946:5p:2:9,Lime Green
Contig_62_494.946:5p:2:10,Lime Green
Contig_62_494.946:5p:2:11,Lime Green
Contig_62_494.946:5p:2:12,Lime Green
Contig_62_494.946:5p:2:13,Lime Green
Contig_63_58.8269:3p:1:2,Lime Green
Contig_63_58.8269:3p:1:3,Lime Green
Contig_63_58.8269:3p:1:4,Lime Green
Contig_63_58.8269:3p:1:5,Lime Green
Contig_67_192.872:3p:1:3,Lime Green
Contig_67_192.872:3p:1:4,Lime Green
Contig_73_1610.99:3p:1:3,Lime Green
Contig_73_1610.99:3p:1:4,Lime Green
Contig_73_1610.99:5p:1:3,Lime Green
Contig_75_146.821:5p:1:2,Lime Green
Contig_75_146.821:5p:1:3,Lime Green
Contig_75_146.821:5p:1:4,Lime Green
Contig_78_152.384:5p:1:3,Lime Green
Contig_78_152.384:5p:1:4,Lime Green
Contig_79_222.772:3p:1:6,Lime Green
Contig_79_222.772:3p:1:8,Lime Green
Contig_82_249.122:3p:1:3,Lime Green
Contig_82_249.122:3p:1:4,Lime Green
Contig_84_114.425:3p:1:2,Lime Green
Contig_84_114.425:3p:1:3,Lime Green
Contig_84_114.425:3p:1:4,Lime Green
Contig_98_433.705:3p:1:1,Lime Green
Contig_98_433.705:3p:1:3,Lime Green
Contig_98_433.705:3p:1:4,Lime Green
Contig_98_433.705:3p:1:5,Lime Green
Contig_98_433.705:3p:1:6,Lime Green
Contig_98_433.705:3p:1:7,Lime Green
Contig_98_433.705:3p:1:9,Lime Green
Contig_98_433.705:3p:1:10,Lime Green
