Name,Color
Contig_51_26.0165,Purple
Contig_52_40.9635,Purple
Contig_53_163.332,Purple
Contig_54_27.3055,Purple
Contig_55_24.9498,Purple
Contig_56_24.4869,Purple
Contig_57_25.7021,Purple
Contig_58_24.1517,Purple
Contig_59_19.2479,Purple
Contig_5_23.5358,Purple
Contig_60_23.6463,Purple
Contig_61_24.7862,Purple
Contig_62_81.2967,Purple
Contig_63_23.4324,Purple
Contig_64_24.6041,Purple
Contig_65_21.5804,Purple
Contig_66_20.1692,Purple
Contig_67_22.9992,Purple
Contig_68_23.8396,Purple
Contig_69_153.774,Purple
Contig_6_23.2776,Purple
Contig_70_28.9687,Purple
Contig_71_28.2065,Purple
Contig_72_23.3173,Purple
Contig_73_21.5605,Purple
Contig_74_19.5711,Purple
Contig_75_78.797,Purple
Contig_76_22.7859,Purple
Contig_77_26.0428,Purple
Contig_78_25.7656,Purple
Contig_79_22.5945,Purple
Contig_7_18.041,Purple
Contig_80_165.071,Purple
Contig_81_131.355,Purple
Contig_82_26.8669,Purple
Contig_83_26.7486,Purple
Contig_84_18.2798,Purple
Contig_85_19.8254,Purple
Contig_86_23.4978,Purple
Contig_87_25.6394,Purple
Contig_88_23.1846,Purple
Contig_89_47.5542,Purple
Contig_8_26.522,Purple
Contig_90_26.0693,Purple
Contig_91_18.7868,Purple
Contig_92_25.5591,Purple
Contig_93_72.0888,Purple
Contig_94_22.7914,Purple
Contig_95_30.8331,Purple
Contig_96_24.6177,Purple
Contig_97_45.7437,Purple
Contig_98_58.1213,Purple
Contig_99_179.712,Purple
Contig_9_24.5335,Purple
Contig_102_18.8317:3p:1:5,Lime Green
Contig_102_18.8317:3p:1:6,Lime Green
Contig_107_22.3292:3p:1:28,Lime Green
Contig_107_22.3292:3p:1:29,Lime Green
Contig_107_22.3292:3p:1:30,Lime Green
Contig_107_22.3292:3p:1:31,Lime Green
Contig_107_22.3292:3p:1:32,Lime Green
Contig_107_22.3292:3p:1:33,Lime Green
Contig_107_22.3292:3p:1:34,Lime Green
Contig_107_22.3292:3p:1:35,Lime Green
Contig_107_22.3292:3p:1:36,Lime Green
Contig_107_22.3292:3p:1:37,Lime Green
Contig_107_22.3292:3p:1:38,Lime Green
Contig_107_22.3292:3p:1:39,Lime Green
Contig_107_22.3292:3p:1:40,Lime Green
Contig_107_22.3292:3p:1:41,Lime Green
Contig_107_22.3292:3p:1:42,Lime Green
Contig_107_22.3292:3p:1:43,Lime Green
Contig_107_22.3292:3p:1:44,Lime Green
Contig_107_22.3292:3p:1:45,Lime Green
Contig_107_22.3292:3p:1:47,Lime Green
Contig_107_22.3292:3p:1:48,Lime Green
Contig_107_22.3292:3p:1:49,Lime Green
Contig_107_22.3292:3p:1:50,Lime Green
Contig_107_22.3292:3p:1:51,Lime Green
Contig_107_22.3292:3p:1:52,Lime Green
Contig_107_22.3292:3p:1:53,Lime Green
Contig_107_22.3292:3p:1:54,Lime Green
Contig_107_22.3292:3p:1:55,Lime Green
Contig_107_22.3292:3p:1:56,Lime Green
Contig_107_22.3292:3p:1:57,Lime Green
Contig_107_22.3292:3p:1:58,Lime Green
Contig_107_22.3292:3p:1:59,Lime Green
Contig_107_22.3292:3p:1:62,Lime Green
Contig_107_22.3292:3p:1:63,Lime Green
Contig_107_22.3292:3p:1:64,Lime Green
Contig_107_22.3292:3p:1:65,Lime Green
Contig_107_22.3292:3p:1:66,Lime Green
Contig_107_22.3292:3p:1:67,Lime Green
Contig_107_22.3292:3p:1:68,Lime Green
Contig_107_22.3292:3p:1:69,Lime Green
Contig_107_22.3292:3p:1:70,Lime Green
Contig_107_22.3292:3p:1:71,Lime Green
Contig_107_22.3292:3p:1:72,Lime Green
Contig_107_22.3292:3p:1:73,Lime Green
Contig_107_22.3292:3p:1:74,Lime Green
Contig_107_22.3292:3p:1:75,Lime Green
Contig_107_22.3292:3p:1:76,Lime Green
Contig_107_22.3292:3p:1:77,Lime Green
Contig_107_22.3292:3p:1:78,Lime Green
Contig_107_22.3292:3p:1:79,Lime Green
Contig_107_22.3292:3p:1:80,Lime Green
Contig_107_22.3292:3p:1:81,Lime Green
Contig_107_22.3292:3p:1:82,Lime Green
Contig_107_22.3292:3p:1:83,Lime Green
Contig_107_22.3292:3p:1:84,Lime Green
Contig_107_22.3292:3p:1:86,Lime Green
Contig_107_22.3292:3p:1:87,Lime Green
Contig_107_22.3292:3p:1:88,Lime Green
Contig_107_22.3292:3p:1:89,Lime Green
Contig_107_22.3292:3p:1:90,Lime Green
Contig_107_22.3292:3p:1:91,Lime Green
Contig_107_22.3292:3p:1:92,Lime Green
Contig_107_22.3292:3p:1:93,Lime Green
Contig_107_22.3292:3p:1:94,Lime Green
Contig_107_22.3292:3p:1:95,Lime Green
Contig_107_22.3292:3p:1:96,Lime Green
Contig_107_22.3292:3p:1:97,Lime Green
Contig_107_22.3292:3p:1:98,Lime Green
Contig_107_22.3292:3p:1:99,Lime Green
Contig_107_22.3292:3p:1:100,Lime Green
Contig_107_22.3292:3p:1:101,Lime Green
Contig_107_22.3292:3p:1:102,Lime Green
Contig_107_22.3292:3p:1:103,Lime Green
Contig_107_22.3292:3p:1:105,Lime Green
Contig_107_22.3292:3p:1:106,Lime Green
Contig_107_22.3292:3p:1:107,Lime Green
Contig_107_22.3292:3p:1:108,Lime Green
Contig_107_22.3292:3p:1:109,Lime Green
Contig_107_22.3292:3p:1:110,Lime Green
Contig_107_22.3292:3p:1:111,Lime Green
Contig_107_22.3292:3p:1:112,Lime Green
Contig_107_22.3292:3p:1:113,Lime Green
Contig_107_22.3292:3p:1:114,Lime Green
Contig_107_22.3292:3p:1:115,Lime Green
Contig_107_22.3292:3p:1:116,Lime Green
Contig_107_22.3292:3p:1:117,Lime Green
Contig_107_22.3292:3p:1:118,Lime Green
Contig_107_22.3292:3p:1:119,Lime Green
Contig_107_22.3292:3p:1:120,Lime Green
Contig_107_22.3292:3p:1:121,Lime Green
Contig_107_22.3292:3p:1:122,Lime Green
Contig_107_22.3292:3p:1:123,Lime Green
Contig_107_22.3292:3p:1:124,Lime Green
Contig_107_22.3292:3p:1:125,Lime Green
Contig_107_22.3292:3p:1:126,Lime Green
Contig_107_22.3292:3p:1:127,Lime Green
Contig_107_22.3292:3p:1:128,Lime Green
Contig_107_22.3292:3p:1:129,Lime Green
Contig_107_22.3292:3p:1:130,Lime Green
Contig_107_22.3292:3p:1:131,Lime Green
Contig_107_22.3292:3p:1:132,Lime Green
Contig_107_22.3292:3p:1:133,Lime Green
Contig_107_22.3292:3p:1:134,Lime Green
Contig_107_22.3292:3p:1:135,Lime Green
Contig_107_22.3292:3p:1:136,Lime Green
Contig_107_22.3292:3p:1:137,Lime Green
Contig_107_22.3292:3p:1:138,Lime Green
Contig_107_22.3292:3p:1:139,Lime Green
Contig_107_22.3292:3p:1:140,Lime Green
Contig_107_22.3292:3p:1:141,Lime Green
Contig_107_22.3292:3p:1:142,Lime Green
Contig_107_22.3292:3p:1:143,Lime Green
Contig_107_22.3292:3p:1:144,Lime Green
Contig_107_22.3292:3p:1:145,Lime Green
Contig_107_22.3292:3p:1:146,Lime Green
Contig_107_22.3292:3p:1:147,Lime Green
Contig_107_22.3292:3p:1:148,Lime Green
Contig_107_22.3292:3p:1:149,Lime Green
Contig_107_22.3292:3p:1:150,Lime Green
Contig_107_22.3292:3p:1:151,Lime Green
Contig_107_22.3292:3p:1:152,Lime Green
Contig_107_22.3292:3p:1:153,Lime Green
Contig_107_22.3292:3p:1:154,Lime Green
Contig_107_22.3292:3p:1:155,Lime Green
Contig_107_22.3292:3p:1:156,Lime Green
Contig_107_22.3292:3p:1:157,Lime Green
Contig_107_22.3292:3p:1:158,Lime Green
Contig_107_22.3292:3p:1:159,Lime Green
Contig_107_22.3292:3p:1:160,Lime Green
Contig_107_22.3292:3p:1:161,Lime Green
Contig_107_22.3292:3p:1:162,Lime Green
Contig_107_22.3292:3p:1:163,Lime Green
Contig_107_22.3292:3p:1:164,Lime Green
Contig_107_22.3292:3p:1:165,Lime Green
Contig_107_22.3292:3p:1:166,Lime Green
Contig_107_22.3292:3p:1:167,Lime Green
Contig_107_22.3292:3p:1:168,Lime Green
Contig_107_22.3292:3p:1:169,Lime Green
Contig_107_22.3292:3p:1:171,Lime Green
Contig_107_22.3292:3p:1:172,Lime Green
Contig_107_22.3292:3p:1:173,Lime Green
Contig_107_22.3292:3p:1:174,Lime Green
Contig_107_22.3292:3p:1:175,Lime Green
Contig_107_22.3292:3p:1:176,Lime Green
Contig_107_22.3292:3p:1:177,Lime Green
Contig_107_22.3292:3p:1:178,Lime Green
Contig_107_22.3292:3p:1:179,Lime Green
Contig_107_22.3292:3p:1:180,Lime Green
Contig_107_22.3292:3p:1:181,Lime Green
Contig_107_22.3292:3p:1:182,Lime Green
Contig_107_22.3292:3p:1:183,Lime Green
Contig_107_22.3292:3p:1:184,Lime Green
Contig_107_22.3292:3p:1:185,Lime Green
Contig_107_22.3292:3p:1:186,Lime Green
Contig_107_22.3292:3p:1:187,Lime Green
Contig_107_22.3292:3p:1:188,Lime Green
Contig_107_22.3292:3p:1:189,Lime Green
Contig_107_22.3292:3p:1:190,Lime Green
Contig_107_22.3292:3p:1:191,Lime Green
Contig_107_22.3292:3p:1:192,Lime Green
Contig_107_22.3292:3p:1:193,Lime Green
Contig_107_22.3292:3p:1:194,Lime Green
Contig_107_22.3292:3p:1:195,Lime Green
Contig_107_22.3292:3p:1:196,Lime Green
Contig_107_22.3292:3p:1:198,Lime Green
Contig_107_22.3292:3p:1:199,Lime Green
Contig_107_22.3292:3p:1:200,Lime Green
Contig_107_22.3292:3p:1:201,Lime Green
Contig_107_22.3292:3p:1:202,Lime Green
Contig_107_22.3292:3p:1:203,Lime Green
Contig_107_22.3292:3p:1:204,Lime Green
Contig_107_22.3292:3p:1:205,Lime Green
Contig_107_22.3292:3p:1:206,Lime Green
Contig_107_22.3292:3p:1:208,Lime Green
Contig_107_22.3292:3p:1:209,Lime Green
Contig_107_22.3292:3p:1:210,Lime Green
Contig_107_22.3292:3p:1:211,Lime Green
Contig_107_22.3292:3p:1:212,Lime Green
Contig_107_22.3292:3p:1:213,Lime Green
Contig_107_22.3292:3p:1:214,Lime Green
Contig_107_22.3292:3p:1:215,Lime Green
Contig_107_22.3292:3p:1:216,Lime Green
Contig_107_22.3292:3p:1:217,Lime Green
Contig_107_22.3292:3p:1:218,Lime Green
Contig_107_22.3292:3p:1:219,Lime Green
Contig_107_22.3292:3p:1:220,Lime Green
Contig_107_22.3292:3p:1:221,Lime Green
Contig_107_22.3292:3p:1:222,Lime Green
Contig_107_22.3292:3p:1:223,Lime Green
Contig_107_22.3292:3p:1:224,Lime Green
Contig_107_22.3292:3p:1:225,Lime Green
Contig_107_22.3292:3p:1:226,Lime Green
Contig_107_22.3292:3p:1:228,Lime Green
Contig_107_22.3292:3p:1:229,Lime Green
Contig_107_22.3292:3p:1:230,Lime Green
Contig_107_22.3292:3p:1:231,Lime Green
Contig_107_22.3292:3p:1:232,Lime Green
Contig_107_22.3292:3p:1:233,Lime Green
Contig_107_22.3292:3p:1:234,Lime Green
Contig_107_22.3292:3p:1:235,Lime Green
Contig_107_22.3292:3p:1:236,Lime Green
Contig_107_22.3292:3p:1:237,Lime Green
Contig_107_22.3292:3p:1:238,Lime Green
Contig_107_22.3292:3p:1:239,Lime Green
Contig_107_22.3292:3p:1:240,Lime Green
Contig_107_22.3292:3p:1:241,Lime Green
Contig_107_22.3292:3p:1:242,Lime Green
Contig_107_22.3292:3p:1:243,Lime Green
Contig_107_22.3292:3p:1:244,Lime Green
Contig_107_22.3292:3p:1:245,Lime Green
Contig_107_22.3292:3p:1:246,Lime Green
Contig_107_22.3292:3p:1:247,Lime Green
Contig_107_22.3292:3p:1:248,Lime Green
Contig_107_22.3292:3p:1:249,Lime Green
Contig_107_22.3292:3p:1:250,Lime Green
Contig_107_22.3292:3p:1:251,Lime Green
Contig_107_22.3292:3p:1:252,Lime Green
Contig_107_22.3292:3p:1:253,Lime Green
Contig_107_22.3292:3p:1:254,Lime Green
Contig_107_22.3292:3p:1:255,Lime Green
Contig_107_22.3292:3p:1:257,Lime Green
Contig_107_22.3292:3p:1:258,Lime Green
Contig_107_22.3292:3p:1:259,Lime Green
Contig_107_22.3292:3p:1:260,Lime Green
Contig_107_22.3292:3p:1:261,Lime Green
Contig_107_22.3292:3p:1:262,Lime Green
Contig_107_22.3292:3p:1:263,Lime Green
Contig_107_22.3292:3p:1:264,Lime Green
Contig_107_22.3292:3p:1:265,Lime Green
Contig_107_22.3292:3p:1:266,Lime Green
Contig_107_22.3292:3p:1:267,Lime Green
Contig_107_22.3292:3p:1:268,Lime Green
Contig_107_22.3292:3p:1:269,Lime Green
Contig_107_22.3292:3p:1:270,Lime Green
Contig_107_22.3292:3p:1:271,Lime Green
Contig_107_22.3292:3p:1:272,Lime Green
Contig_107_22.3292:3p:1:273,Lime Green
Contig_107_22.3292:3p:1:274,Lime Green
Contig_107_22.3292:3p:1:275,Lime Green
Contig_107_22.3292:3p:1:276,Lime Green
Contig_107_22.3292:3p:1:277,Lime Green
Contig_107_22.3292:3p:1:278,Lime Green
Contig_107_22.3292:3p:1:279,Lime Green
Contig_107_22.3292:3p:1:280,Lime Green
Contig_107_22.3292:3p:1:281,Lime Green
Contig_107_22.3292:3p:1:282,Lime Green
Contig_107_22.3292:3p:1:283,Lime Green
Contig_107_22.3292:3p:1:284,Lime Green
Contig_107_22.3292:3p:1:285,Lime Green
Contig_107_22.3292:3p:1:286,Lime Green
Contig_107_22.3292:3p:1:287,Lime Green
Contig_107_22.3292:3p:1:288,Lime Green
Contig_107_22.3292:3p:1:289,Lime Green
Contig_107_22.3292:3p:1:290,Lime Green
Contig_107_22.3292:3p:1:291,Lime Green
Contig_107_22.3292:3p:1:292,Lime Green
Contig_107_22.3292:3p:1:293,Lime Green
Contig_107_22.3292:3p:1:295,Lime Green
Contig_107_22.3292:3p:1:296,Lime Green
Contig_107_22.3292:3p:1:297,Lime Green
Contig_107_22.3292:3p:1:298,Lime Green
Contig_107_22.3292:3p:1:301,Lime Green
Contig_107_22.3292:3p:1:303,Lime Green
Contig_107_22.3292:3p:1:306,Lime Green
Contig_107_22.3292:3p:1:307,Lime Green
Contig_107_22.3292:3p:1:308,Lime Green
Contig_107_22.3292:3p:1:310,Lime Green
Contig_114_22.9937:5p:1:2,Lime Green
Contig_114_22.9937:5p:1:7,Lime Green
Contig_114_22.9937:5p:1:8,Lime Green
Contig_114_22.9937:5p:1:9,Lime Green
Contig_114_22.9937:5p:1:10,Lime Green
Contig_115_18.56:5p:1:4,Lime Green
Contig_115_18.56:5p:1:5,Lime Green
Contig_117_26.3885:3p:1:3,Lime Green
Contig_11_94.142:5p:1:7,Lime Green
Contig_11_94.142:5p:1:12,Lime Green
Contig_11_94.142:5p:1:14,Lime Green
Contig_11_94.142:5p:1:19,Lime Green
Contig_11_94.142:5p:1:20,Lime Green
Contig_11_94.142:5p:1:21,Lime Green
Contig_11_94.142:5p:1:23,Lime Green
Contig_11_94.142:5p:1:25,Lime Green
Contig_11_94.142:5p:1:26,Lime Green
Contig_11_94.142:5p:1:27,Lime Green
Contig_11_94.142:5p:1:36,Lime Green
Contig_11_94.142:5p:1:38,Lime Green
Contig_11_94.142:5p:1:40,Lime Green
Contig_11_94.142:5p:1:43,Lime Green
Contig_11_94.142:5p:1:45,Lime Green
Contig_11_94.142:5p:1:46,Lime Green
Contig_11_94.142:5p:1:47,Lime Green
Contig_11_94.142:5p:1:49,Lime Green
Contig_11_94.142:5p:1:51,Lime Green
Contig_11_94.142:5p:1:52,Lime Green
Contig_11_94.142:5p:1:58,Lime Green
Contig_11_94.142:5p:1:62,Lime Green
Contig_11_94.142:5p:1:63,Lime Green
Contig_11_94.142:5p:1:64,Lime Green
Contig_11_94.142:5p:1:65,Lime Green
Contig_11_94.142:5p:1:66,Lime Green
Contig_11_94.142:5p:1:67,Lime Green
Contig_11_94.142:5p:1:68,Lime Green
Contig_121_76.4806:3p:1:4,Lime Green
Contig_122_245.878:5p:1:2,Lime Green
Contig_124_25.3901:3p:1:13,Lime Green
Contig_124_25.3901:3p:1:14,Lime Green
Contig_124_25.3901:3p:1:16,Lime Green
Contig_124_25.3901:3p:1:17,Lime Green
Contig_124_25.3901:3p:1:21,Lime Green
Contig_124_25.3901:3p:1:22,Lime Green
Contig_124_25.3901:3p:1:23,Lime Green
Contig_124_25.3901:3p:1:24,Lime Green
Contig_124_25.3901:3p:1:27,Lime Green
Contig_124_25.3901:3p:1:28,Lime Green
Contig_124_25.3901:3p:1:31,Lime Green
Contig_124_25.3901:3p:1:33,Lime Green
Contig_124_25.3901:3p:1:34,Lime Green
Contig_124_25.3901:3p:1:35,Lime Green
Contig_124_25.3901:3p:1:37,Lime Green
Contig_124_25.3901:3p:1:38,Lime Green
Contig_124_25.3901:3p:1:39,Lime Green
Contig_124_25.3901:3p:1:40,Lime Green
Contig_124_25.3901:3p:1:42,Lime Green
Contig_124_25.3901:3p:1:44,Lime Green
Contig_124_25.3901:3p:1:46,Lime Green
Contig_124_25.3901:3p:1:47,Lime Green
Contig_124_25.3901:3p:1:48,Lime Green
Contig_124_25.3901:3p:1:49,Lime Green
Contig_124_25.3901:3p:1:52,Lime Green
Contig_124_25.3901:3p:1:53,Lime Green
Contig_124_25.3901:3p:1:54,Lime Green
Contig_124_25.3901:3p:1:55,Lime Green
Contig_124_25.3901:3p:1:56,Lime Green
Contig_124_25.3901:3p:1:57,Lime Green
Contig_124_25.3901:3p:1:59,Lime Green
Contig_124_25.3901:3p:1:60,Lime Green
Contig_124_25.3901:3p:1:61,Lime Green
Contig_124_25.3901:3p:1:62,Lime Green
Contig_128_30.5079:3p:1:11,Lime Green
Contig_128_30.5079:3p:1:12,Lime Green
Contig_128_30.5079:3p:1:13,Lime Green
Contig_128_30.5079:3p:1:14,Lime Green
Contig_128_30.5079:3p:1:15,Lime Green
Contig_128_30.5079:3p:1:16,Lime Green
Contig_128_30.5079:3p:1:18,Lime Green
Contig_128_30.5079:3p:1:20,Lime Green
Contig_128_30.5079:3p:1:21,Lime Green
Contig_128_30.5079:3p:1:22,Lime Green
Contig_128_30.5079:3p:1:24,Lime Green
Contig_128_30.5079:3p:1:25,Lime Green
Contig_128_30.5079:3p:1:29,Lime Green
Contig_128_30.5079:3p:1:30,Lime Green
Contig_128_30.5079:3p:1:33,Lime Green
Contig_128_30.5079:3p:1:34,Lime Green
Contig_128_30.5079:3p:1:35,Lime Green
Contig_128_30.5079:3p:1:36,Lime Green
Contig_129_172.653:3p:1:5,Lime Green
Contig_129_172.653:3p:1:6,Lime Green
Contig_129_172.653:3p:1:7,Lime Green
Contig_129_172.653:3p:1:8,Lime Green
Contig_129_172.653:3p:1:9,Lime Green
Contig_129_172.653:3p:1:13,Lime Green
Contig_129_172.653:3p:1:14,Lime Green
Contig_129_172.653:3p:1:15,Lime Green
Contig_129_172.653:3p:1:16,Lime Green
Contig_129_172.653:3p:1:17,Lime Green
Contig_129_172.653:3p:1:18,Lime Green
Contig_129_172.653:3p:1:19,Lime Green
Contig_129_172.653:3p:1:20,Lime Green
Contig_129_172.653:3p:1:21,Lime Green
Contig_129_172.653:3p:1:22,Lime Green
Contig_129_172.653:3p:1:23,Lime Green
Contig_129_172.653:3p:1:24,Lime Green
Contig_129_172.653:3p:1:25,Lime Green
Contig_129_172.653:3p:1:26,Lime Green
Contig_129_172.653:3p:1:27,Lime Green
Contig_129_172.653:3p:1:28,Lime Green
Contig_129_172.653:3p:1:29,Lime Green
Contig_129_172.653:3p:1:30,Lime Green
Contig_129_172.653:3p:1:31,Lime Green
Contig_129_172.653:3p:1:32,Lime Green
Contig_129_172.653:3p:1:33,Lime Green
Contig_129_172.653:3p:1:34,Lime Green
Contig_129_172.653:3p:1:35,Lime Green
Contig_129_172.653:3p:1:36,Lime Green
Contig_129_172.653:3p:1:37,Lime Green
Contig_129_172.653:3p:1:38,Lime Green
Contig_129_172.653:3p:1:39,Lime Green
Contig_129_172.653:3p:1:40,Lime Green
Contig_129_172.653:3p:1:44,Lime Green
Contig_129_172.653:3p:1:46,Lime Green
Contig_129_172.653:3p:1:48,Lime Green
Contig_129_172.653:3p:1:49,Lime Green
Contig_129_172.653:3p:1:50,Lime Green
Contig_129_172.653:3p:1:51,Lime Green
Contig_129_172.653:3p:1:52,Lime Green
Contig_129_172.653:3p:1:53,Lime Green
Contig_129_172.653:3p:1:54,Lime Green
Contig_129_172.653:3p:1:55,Lime Green
Contig_129_172.653:3p:1:56,Lime Green
Contig_129_172.653:3p:1:57,Lime Green
Contig_129_172.653:3p:1:59,Lime Green
Contig_129_172.653:3p:1:60,Lime Green
Contig_129_172.653:3p:1:61,Lime Green
Contig_129_172.653:3p:1:62,Lime Green
Contig_129_172.653:3p:1:63,Lime Green
Contig_129_172.653:3p:1:64,Lime Green
Contig_129_172.653:3p:1:65,Lime Green
Contig_129_172.653:3p:1:66,Lime Green
Contig_129_172.653:3p:1:67,Lime Green
Contig_129_172.653:3p:1:68,Lime Green
Contig_129_172.653:3p:1:71,Lime Green
Contig_12_23.9625:5p:1:5,Lime Green
Contig_12_23.9625:5p:1:7,Lime Green
Contig_12_23.9625:5p:1:8,Lime Green
Contig_12_23.9625:5p:1:12,Lime Green
Contig_12_23.9625:5p:1:13,Lime Green
Contig_12_23.9625:5p:1:15,Lime Green
Contig_12_23.9625:5p:1:16,Lime Green
Contig_131_46.7429:3p:1:6,Lime Green
Contig_131_46.7429:3p:1:7,Lime Green
Contig_131_46.7429:3p:1:8,Lime Green
Contig_131_46.7429:3p:1:9,Lime Green
Contig_131_46.7429:3p:1:10,Lime Green
Contig_131_46.7429:3p:1:11,Lime Green
Contig_134_102.701:5p:1:3,Lime Green
Contig_134_102.701:5p:1:4,Lime Green
Contig_134_102.701:5p:1:5,Lime Green
Contig_134_102.701:5p:1:6,Lime Green
Contig_138_89.5796:5p:1:9,Lime Green
Contig_138_89.5796:5p:1:10,Lime Green
Contig_138_89.5796:5p:1:11,Lime Green
Contig_138_89.5796:5p:1:12,Lime Green
Contig_138_89.5796:5p:1:14,Lime Green
Contig_138_89.5796:5p:1:15,Lime Green
Contig_138_89.5796:5p:1:16,Lime Green
Contig_138_89.5796:5p:1:17,Lime Green
Contig_138_89.5796:5p:1:18,Lime Green
Contig_138_89.5796:5p:1:19,Lime Green
Contig_138_89.5796:5p:1:20,Lime Green
