Name,Color
Contig_198_36.3149,Purple
Contig_199_112.661,Purple
Contig_19_17.8507,Purple
Contig_1_2258.32_Circ,Purple
Contig_200_45.7334,Purple
Contig_201_113.888,Purple
Contig_202_43.608,Purple
Contig_203_13.788,Purple
Contig_204_40.6288,Purple
Contig_205_38.3839,Purple
Contig_206_235.91,Purple
Contig_207_31.0003,Purple
Contig_208_30.7989,Purple
Contig_209_59.0205,Purple
Contig_20_28.407,Purple
Contig_210_699.538,Purple
Contig_211_48.6086,Purple
Contig_212_47.045,Purple
Contig_213_26.9493,Purple
Contig_214_24.5146,Purple
Contig_215_20.652,Purple
Contig_216_39.5575,Purple
Contig_217_54.7415,Purple
Contig_218_57.3429,Purple
Contig_219_62.3079,Purple
Contig_21_43.7347,Purple
Contig_220_37.9685,Purple
Contig_221_18.1727,Purple
Contig_22_48.8875,Purple
Contig_23_59.0764,Purple
Contig_24_254.905,Purple
Contig_25_43.8665,Purple
Contig_26_31.9772,Purple
Contig_27_119.183,Purple
Contig_28_58.6407,Purple
Contig_29_100.047,Purple
Contig_2_261.43_Circ,Purple
Contig_30_49.7621,Purple
Contig_31_44.7338,Purple
Contig_32_47.826,Purple
Contig_33_268.469,Purple
Contig_34_123.302,Purple
Contig_35_61.0142,Purple
Contig_36_48.6392,Purple
Contig_37_38.3954,Purple
Contig_38_44.7982,Purple
Contig_39_59.7124,Purple
Contig_3_1015.23_Circ,Purple
Contig_40_49.2766,Purple
Contig_41_51.5073,Purple
Contig_42_51.1016,Purple
Contig_43_35.6521,Purple
Contig_44_34.4234,Purple
Contig_45_85.3333,Purple
Contig_46_482.803,Purple
Contig_47_96.4217,Purple
Contig_48_94.1656,Purple
Contig_49_797.354,Purple
Contig_4_45.5365,Purple
Contig_50_37.6138,Purple
Contig_51_36.8663,Purple
Contig_52_59.1706,Purple
Contig_53_410.943,Purple
Contig_54_22.4582,Purple
Contig_55_34.7519,Purple
Contig_56_58.1729,Purple
Contig_57_41.4459,Purple
Contig_58_41.6077,Purple
Contig_59_50.3059,Purple
Contig_5_49.8025,Purple
Contig_60_49.9071,Purple
Contig_61_29.7793,Purple
Contig_62_454.108,Purple
Contig_63_49.5965,Purple
Contig_64_55.375,Purple
Contig_65_30.6605,Purple
Contig_66_38.3932,Purple
Contig_67_29.4685,Purple
Contig_68_47.2903,Purple
Contig_69_13.422,Purple
Contig_6_47.272,Purple
Contig_70_28.0832,Purple
Contig_71_141.46,Purple
Contig_72_89.7085,Purple
Contig_73_367.592,Purple
Contig_74_119.482,Purple
Contig_75_121.724,Purple
Contig_76_26.0259,Purple
Contig_77_44.5806,Purple
Contig_78_42.8858,Purple
Contig_79_17.2028,Purple
Contig_7_40.4206,Purple
Contig_80_42.2692,Purple
Contig_81_68.5481,Purple
Contig_82_122.26,Purple
Contig_83_94.1725,Purple
Contig_84_20.6119,Purple
Contig_85_401.67,Purple
Contig_86_36.5478,Purple
Contig_87_35.6396,Purple
Contig_88_47.0184,Purple
Contig_89_60.2419,Purple
Contig_8_28.7394,Purple
Contig_90_59.4981,Purple
Contig_91_56.4785,Purple
Contig_92_441.965,Purple
Contig_93_38.7293,Purple
Contig_94_13.5157,Purple
Contig_95_99.5698,Purple
Contig_96_39.0067,Purple
Contig_97_52.9772,Purple
Contig_98_130.266,Purple
Contig_99_26.3619,Purple
Contig_9_53.9186,Purple
Contig_100_55.3087:5p:1:3,Lime Green
Contig_100_55.3087:5p:1:5,Lime Green
Contig_100_55.3087:5p:1:6,Lime Green
Contig_100_55.3087:5p:1:7,Lime Green
Contig_101_51.8764:3p:1:2,Lime Green
Contig_101_51.8764:3p:1:3,Lime Green
Contig_101_51.8764:3p:1:4,Lime Green
Contig_101_51.8764:3p:1:7,Lime Green
Contig_101_51.8764:3p:1:10,Lime Green
Contig_101_51.8764:3p:1:11,Lime Green
Contig_101_51.8764:3p:1:12,Lime Green
Contig_101_51.8764:3p:1:13,Lime Green
Contig_101_51.8764:3p:1:14,Lime Green
Contig_101_51.8764:3p:1:15,Lime Green
Contig_101_51.8764:3p:1:16,Lime Green
Contig_101_51.8764:3p:1:17,Lime Green
Contig_101_51.8764:3p:1:18,Lime Green
Contig_101_51.8764:3p:1:19,Lime Green
Contig_101_51.8764:5p:1:4,Lime Green
Contig_102_56.4632:3p:1:5,Lime Green
Contig_102_56.4632:3p:1:6,Lime Green
Contig_102_56.4632:3p:1:7,Lime Green
Contig_102_56.4632:3p:1:8,Lime Green
Contig_102_56.4632:3p:1:9,Lime Green
Contig_102_56.4632:3p:1:10,Lime Green
Contig_102_56.4632:3p:1:13,Lime Green
Contig_102_56.4632:3p:1:14,Lime Green
Contig_102_56.4632:3p:1:15,Lime Green
Contig_102_56.4632:3p:1:16,Lime Green
Contig_102_56.4632:3p:1:17,Lime Green
Contig_102_56.4632:3p:1:18,Lime Green
Contig_102_56.4632:3p:1:19,Lime Green
Contig_102_56.4632:3p:1:21,Lime Green
Contig_102_56.4632:3p:1:22,Lime Green
Contig_103_63.2605:3p:1:5,Lime Green
Contig_103_63.2605:3p:1:6,Lime Green
Contig_103_63.2605:3p:1:7,Lime Green
Contig_103_63.2605:3p:1:8,Lime Green
Contig_103_63.2605:3p:1:9,Lime Green
Contig_103_63.2605:3p:1:10,Lime Green
Contig_103_63.2605:3p:1:11,Lime Green
Contig_103_63.2605:3p:1:12,Lime Green
Contig_103_63.2605:3p:1:13,Lime Green
Contig_103_63.2605:3p:1:15,Lime Green
Contig_103_63.2605:3p:1:16,Lime Green
Contig_103_63.2605:3p:1:17,Lime Green
Contig_103_63.2605:3p:1:18,Lime Green
Contig_103_63.2605:3p:1:19,Lime Green
Contig_103_63.2605:3p:1:20,Lime Green
Contig_103_63.2605:3p:1:21,Lime Green
Contig_103_63.2605:3p:1:22,Lime Green
Contig_103_63.2605:3p:1:23,Lime Green
Contig_103_63.2605:3p:1:24,Lime Green
Contig_103_63.2605:3p:1:25,Lime Green
Contig_103_63.2605:3p:1:26,Lime Green
Contig_103_63.2605:3p:1:28,Lime Green
Contig_103_63.2605:3p:1:29,Lime Green
Contig_103_63.2605:3p:1:32,Lime Green
Contig_103_63.2605:3p:1:33,Lime Green
Contig_103_63.2605:3p:1:34,Lime Green
Contig_103_63.2605:3p:1:37,Lime Green
Contig_103_63.2605:3p:1:39,Lime Green
Contig_103_63.2605:3p:1:41,Lime Green
Contig_103_63.2605:3p:1:45,Lime Green
Contig_103_63.2605:3p:1:50,Lime Green
Contig_103_63.2605:3p:1:52,Lime Green
Contig_103_63.2605:3p:1:53,Lime Green
Contig_103_63.2605:3p:1:54,Lime Green
Contig_103_63.2605:3p:1:56,Lime Green
Contig_103_63.2605:3p:1:57,Lime Green
Contig_103_63.2605:3p:1:58,Lime Green
Contig_103_63.2605:3p:1:59,Lime Green
Contig_107_31.4195:5p:1:3,Lime Green
Contig_107_31.4195:5p:1:4,Lime Green
Contig_107_31.4195:5p:1:7,Lime Green
Contig_107_31.4195:5p:1:8,Lime Green
Contig_107_31.4195:5p:1:9,Lime Green
Contig_107_31.4195:5p:1:10,Lime Green
Contig_107_31.4195:5p:1:11,Lime Green
Contig_111_44.726:3p:1:3,Lime Green
Contig_111_44.726:3p:1:5,Lime Green
Contig_111_44.726:3p:1:6,Lime Green
Contig_114_195.426:3p:1:4,Lime Green
Contig_114_195.426:3p:1:6,Lime Green
Contig_114_195.426:3p:1:8,Lime Green
Contig_114_195.426:3p:1:10,Lime Green
Contig_114_195.426:3p:1:12,Lime Green
Contig_114_195.426:3p:1:13,Lime Green
Contig_114_195.426:3p:1:14,Lime Green
Contig_114_195.426:3p:1:17,Lime Green
Contig_114_195.426:3p:1:19,Lime Green
Contig_114_195.426:3p:1:20,Lime Green
Contig_115_47.786:5p:1:23,Lime Green
Contig_115_47.786:5p:1:24,Lime Green
Contig_115_47.786:5p:1:25,Lime Green
Contig_115_47.786:5p:1:26,Lime Green
Contig_115_47.786:5p:1:27,Lime Green
Contig_115_47.786:5p:1:28,Lime Green
Contig_115_47.786:5p:1:30,Lime Green
Contig_115_47.786:5p:1:31,Lime Green
Contig_115_47.786:5p:1:32,Lime Green
Contig_115_47.786:5p:1:33,Lime Green
Contig_115_47.786:5p:1:35,Lime Green
Contig_115_47.786:5p:1:36,Lime Green
Contig_115_47.786:5p:1:37,Lime Green
Contig_115_47.786:5p:1:38,Lime Green
Contig_115_47.786:5p:1:39,Lime Green
Contig_115_47.786:5p:1:40,Lime Green
Contig_115_47.786:5p:1:41,Lime Green
Contig_115_47.786:5p:1:42,Lime Green
Contig_115_47.786:5p:1:43,Lime Green
Contig_115_47.786:5p:1:44,Lime Green
Contig_115_47.786:5p:1:45,Lime Green
Contig_115_47.786:5p:1:46,Lime Green
Contig_115_47.786:5p:1:47,Lime Green
Contig_115_47.786:5p:1:48,Lime Green
Contig_115_47.786:5p:1:49,Lime Green
Contig_115_47.786:5p:1:50,Lime Green
Contig_115_47.786:5p:1:51,Lime Green
Contig_115_47.786:5p:1:52,Lime Green
Contig_115_47.786:5p:1:53,Lime Green
Contig_115_47.786:5p:1:54,Lime Green
Contig_115_47.786:5p:1:55,Lime Green
Contig_115_47.786:5p:1:56,Lime Green
Contig_115_47.786:5p:1:57,Lime Green
Contig_115_47.786:5p:1:58,Lime Green
Contig_115_47.786:5p:1:59,Lime Green
Contig_115_47.786:5p:1:60,Lime Green
Contig_115_47.786:5p:1:61,Lime Green
Contig_115_47.786:5p:1:62,Lime Green
Contig_115_47.786:5p:1:63,Lime Green
Contig_115_47.786:5p:1:64,Lime Green
Contig_115_47.786:5p:1:65,Lime Green
Contig_115_47.786:5p:1:66,Lime Green
Contig_115_47.786:5p:1:69,Lime Green
Contig_115_47.786:5p:1:71,Lime Green
Contig_115_47.786:5p:1:72,Lime Green
Contig_115_47.786:5p:1:73,Lime Green
Contig_115_47.786:5p:1:74,Lime Green
Contig_115_47.786:5p:1:75,Lime Green
Contig_115_47.786:5p:1:76,Lime Green
Contig_115_47.786:5p:1:77,Lime Green
Contig_115_47.786:5p:1:78,Lime Green
Contig_115_47.786:5p:1:79,Lime Green
Contig_115_47.786:5p:1:82,Lime Green
Contig_119_44.0011:5p:1:3,Lime Green
Contig_119_44.0011:5p:1:4,Lime Green
Contig_119_44.0011:5p:1:5,Lime Green
Contig_119_44.0011:5p:1:8,Lime Green
Contig_119_44.0011:5p:1:9,Lime Green
Contig_11_53.2637:5p:1:6,Lime Green
Contig_11_53.2637:5p:1:7,Lime Green
Contig_11_53.2637:5p:1:13,Lime Green
Contig_11_53.2637:5p:1:18,Lime Green
Contig_11_53.2637:5p:1:19,Lime Green
Contig_11_53.2637:5p:1:20,Lime Green
Contig_11_53.2637:5p:1:21,Lime Green
Contig_11_53.2637:5p:1:22,Lime Green
Contig_11_53.2637:5p:1:27,Lime Green
Contig_11_53.2637:5p:1:28,Lime Green
Contig_11_53.2637:5p:1:29,Lime Green
Contig_11_53.2637:5p:1:30,Lime Green
Contig_11_53.2637:5p:1:31,Lime Green
Contig_11_53.2637:5p:1:32,Lime Green
Contig_11_53.2637:5p:1:33,Lime Green
Contig_11_53.2637:5p:1:34,Lime Green
Contig_121_28.2527:3p:1:7,Lime Green
Contig_121_28.2527:3p:1:9,Lime Green
Contig_121_28.2527:3p:1:11,Lime Green
Contig_121_28.2527:3p:1:14,Lime Green
Contig_121_28.2527:3p:1:15,Lime Green
Contig_121_28.2527:3p:1:16,Lime Green
Contig_121_28.2527:3p:1:17,Lime Green
Contig_121_28.2527:3p:1:18,Lime Green
Contig_121_28.2527:3p:1:19,Lime Green
Contig_121_28.2527:3p:1:23,Lime Green
Contig_125_94.7135:5p:1:3,Lime Green
Contig_125_94.7135:5p:1:4,Lime Green
Contig_12_766.436:3p:1:11,Lime Green
Contig_12_766.436:3p:1:13,Lime Green
Contig_12_766.436:3p:1:14,Lime Green
Contig_12_766.436:3p:1:17,Lime Green
Contig_12_766.436:3p:1:20,Lime Green
Contig_12_766.436:3p:1:22,Lime Green
Contig_12_766.436:3p:1:24,Lime Green
Contig_12_766.436:3p:1:25,Lime Green
Contig_12_766.436:3p:1:27,Lime Green
Contig_12_766.436:3p:1:31,Lime Green
Contig_12_766.436:3p:1:32,Lime Green
Contig_12_766.436:3p:1:33,Lime Green
Contig_12_766.436:3p:1:34,Lime Green
Contig_12_766.436:3p:1:36,Lime Green
Contig_12_766.436:3p:1:42,Lime Green
Contig_12_766.436:3p:1:43,Lime Green
Contig_12_766.436:3p:1:44,Lime Green
Contig_12_766.436:3p:1:47,Lime Green
Contig_12_766.436:3p:1:48,Lime Green
Contig_12_766.436:3p:1:51,Lime Green
Contig_12_766.436:3p:1:52,Lime Green
Contig_12_766.436:3p:1:53,Lime Green
Contig_12_766.436:3p:1:54,Lime Green
Contig_12_766.436:3p:1:55,Lime Green
Contig_12_766.436:3p:1:57,Lime Green
Contig_132_88.2116:5p:1:5,Lime Green
Contig_134_59.9645:5p:1:3,Lime Green
Contig_134_59.9645:5p:1:4,Lime Green
Contig_134_59.9645:5p:1:6,Lime Green
Contig_134_59.9645:5p:1:7,Lime Green
Contig_134_59.9645:5p:1:8,Lime Green
Contig_136_57.6211:3p:1:5,Lime Green
Contig_136_57.6211:3p:1:6,Lime Green
Contig_137_39.8388:3p:1:3,Lime Green
Contig_137_39.8388:3p:1:4,Lime Green
Contig_137_39.8388:3p:1:7,Lime Green
Contig_137_39.8388:5p:1:5,Lime Green
Contig_137_39.8388:5p:1:6,Lime Green
Contig_13_136.629:3p:1:3,Lime Green
Contig_13_136.629:3p:1:4,Lime Green
Contig_13_136.629:5p:1:3,Lime Green
Contig_13_136.629:5p:1:4,Lime Green
Contig_13_136.629:5p:1:5,Lime Green
Contig_141_126.157:5p:1:5,Lime Green
Contig_144_129.281:5p:1:2,Lime Green
Contig_144_129.281:5p:1:4,Lime Green
Contig_144_129.281:5p:1:6,Lime Green
Contig_144_129.281:5p:1:7,Lime Green
Contig_145_23.8564:5p:1:3,Lime Green
Contig_151_39.4318:5p:1:2,Lime Green
Contig_151_39.4318:5p:1:4,Lime Green
Contig_151_39.4318:5p:1:5,Lime Green
Contig_151_39.4318:5p:1:6,Lime Green
Contig_151_39.4318:5p:1:7,Lime Green
Contig_151_39.4318:5p:1:9,Lime Green
Contig_151_39.4318:5p:1:10,Lime Green
Contig_151_39.4318:5p:1:19,Lime Green
Contig_151_39.4318:5p:1:22,Lime Green
Contig_151_39.4318:5p:1:23,Lime Green
Contig_151_39.4318:5p:1:24,Lime Green
Contig_151_39.4318:5p:1:25,Lime Green
Contig_151_39.4318:5p:1:26,Lime Green
Contig_151_39.4318:5p:1:28,Lime Green
Contig_151_39.4318:5p:1:29,Lime Green
Contig_151_39.4318:5p:1:30,Lime Green
Contig_151_39.4318:5p:1:31,Lime Green
Contig_151_39.4318:5p:1:32,Lime Green
Contig_151_39.4318:5p:1:33,Lime Green
Contig_151_39.4318:5p:1:34,Lime Green
Contig_151_39.4318:5p:1:35,Lime Green
Contig_151_39.4318:5p:1:36,Lime Green
Contig_152_268.397:5p:1:6,Lime Green
Contig_177_55.2993:3p:1:2,Lime Green
Contig_177_55.2993:3p:1:4,Lime Green
Contig_177_55.2993:3p:1:5,Lime Green
Contig_177_55.2993:3p:1:6,Lime Green
Contig_177_55.2993:3p:1:7,Lime Green
Contig_177_55.2993:3p:1:8,Lime Green
Contig_177_55.2993:3p:1:9,Lime Green
Contig_177_55.2993:3p:1:10,Lime Green
Contig_177_55.2993:3p:1:11,Lime Green
Contig_177_55.2993:3p:1:12,Lime Green
Contig_177_55.2993:3p:1:13,Lime Green
Contig_177_55.2993:3p:1:14,Lime Green
Contig_177_55.2993:3p:1:15,Lime Green
Contig_177_55.2993:3p:1:17,Lime Green
Contig_177_55.2993:3p:1:18,Lime Green
Contig_177_55.2993:3p:1:19,Lime Green
Contig_177_55.2993:3p:1:20,Lime Green
Contig_177_55.2993:3p:1:21,Lime Green
Contig_177_55.2993:3p:1:22,Lime Green
Contig_177_55.2993:3p:1:23,Lime Green
Contig_177_55.2993:3p:1:24,Lime Green
Contig_177_55.2993:3p:1:25,Lime Green
Contig_177_55.2993:3p:1:26,Lime Green
Contig_180_942.861:3p:1:2,Lime Green
Contig_180_942.861:3p:1:4,Lime Green
Contig_180_942.861:3p:1:5,Lime Green
Contig_180_942.861:3p:1:6,Lime Green
Contig_180_942.861:3p:1:7,Lime Green
Contig_181_113.715:5p:1:5,Lime Green
Contig_186_125.318:5p:1:3,Lime Green
Contig_186_125.318:5p:1:4,Lime Green
Contig_192_547.679:3p:1:7,Lime Green
Contig_192_547.679:3p:1:10,Lime Green
Contig_192_547.679:3p:1:13,Lime Green
Contig_192_547.679:3p:1:15,Lime Green
Contig_192_547.679:3p:1:16,Lime Green
Contig_192_547.679:3p:1:18,Lime Green
Contig_192_547.679:3p:1:19,Lime Green
Contig_192_547.679:3p:1:20,Lime Green
Contig_192_547.679:3p:1:21,Lime Green
Contig_192_547.679:5p:1:4,Lime Green
Contig_192_547.679:5p:1:6,Lime Green
Contig_192_547.679:5p:1:7,Lime Green
Contig_192_547.679:5p:1:8,Lime Green
Contig_192_547.679:5p:1:9,Lime Green
Contig_199_112.661:5p:1:1,Lime Green
Contig_199_112.661:5p:1:4,Lime Green
Contig_199_112.661:5p:1:5,Lime Green
Contig_199_112.661:5p:1:6,Lime Green
Contig_203_13.788:5p:1:4,Lime Green
Contig_203_13.788:5p:1:6,Lime Green
Contig_203_13.788:5p:1:7,Lime Green
Contig_206_235.91:5p:1:3,Lime Green
Contig_206_235.91:5p:1:4,Lime Green
Contig_210_699.538:3p:1:6,Lime Green
Contig_210_699.538:3p:1:10,Lime Green
Contig_210_699.538:3p:1:11,Lime Green
Contig_210_699.538:3p:1:12,Lime Green
Contig_48_94.1656:5p:1:5,Lime Green
Contig_48_94.1656:5p:1:6,Lime Green
Contig_68_47.2903:3p:1:1,Lime Green
Contig_68_47.2903:3p:1:3,Lime Green
Contig_68_47.2903:3p:1:5,Lime Green
Contig_68_47.2903:3p:1:6,Lime Green
Contig_68_47.2903:3p:1:7,Lime Green
Contig_68_47.2903:3p:1:8,Lime Green
Contig_68_47.2903:3p:1:9,Lime Green
Contig_68_47.2903:3p:1:10,Lime Green
Contig_85_401.67:3p:1:3,Lime Green
Contig_85_401.67:3p:1:4,Lime Green
Contig_85_401.67:5p:1:3,Lime Green
Contig_85_401.67:5p:1:4,Lime Green
Contig_85_401.67:5p:1:5,Lime Green
Contig_85_401.67:5p:1:6,Lime Green
Contig_85_401.67:5p:1:7,Lime Green
Contig_85_401.67:5p:1:8,Lime Green
