Name,Color
Contig_145_71.2839:5p:1:53,Lime Green
Contig_145_71.2839:5p:1:54,Lime Green
Contig_145_71.2839:5p:1:55,Lime Green
Contig_145_71.2839:5p:1:56,Lime Green
Contig_145_71.2839:5p:1:57,Lime Green
Contig_145_71.2839:5p:1:58,Lime Green
Contig_145_71.2839:5p:1:59,Lime Green
Contig_145_71.2839:5p:1:60,Lime Green
Contig_148_74.0854:3p:1:2,Lime Green
Contig_148_74.0854:3p:1:3,Lime Green
Contig_14_66.117:5p:1:3,Lime Green
Contig_150_344.942:5p:1:3,Lime Green
Contig_150_344.942:5p:1:4,Lime Green
Contig_155_52.7749:3p:1:2,Lime Green
Contig_24_178.622:3p:1:4,Lime Green
Contig_25_236.834:3p:1:4,Lime Green
Contig_35_496.939:3p:1:7,Lime Green
Contig_35_496.939:3p:1:8,Lime Green
Contig_35_496.939:3p:1:9,Lime Green
Contig_35_496.939:3p:1:11,Lime Green
Contig_35_496.939:3p:1:12,Lime Green
Contig_35_496.939:3p:1:19,Lime Green
Contig_35_496.939:3p:1:21,Lime Green
Contig_35_496.939:3p:1:22,Lime Green
Contig_35_496.939:3p:1:25,Lime Green
Contig_35_496.939:3p:1:26,Lime Green
Contig_35_496.939:3p:1:27,Lime Green
Contig_35_496.939:3p:1:28,Lime Green
Contig_35_496.939:3p:1:29,Lime Green
Contig_35_496.939:3p:1:30,Lime Green
Contig_41_703.469:3p:1:2,Lime Green
Contig_41_703.469:3p:1:4,Lime Green
Contig_41_703.469:3p:1:5,Lime Green
Contig_41_703.469:3p:1:6,Lime Green
Contig_41_703.469:5p:1:4,Lime Green
Contig_41_703.469:5p:1:10,Lime Green
Contig_41_703.469:5p:1:12,Lime Green
Contig_41_703.469:5p:1:13,Lime Green
Contig_41_703.469:5p:1:15,Lime Green
Contig_41_703.469:5p:1:16,Lime Green
Contig_49_225.187:3p:1:2,Lime Green
Contig_49_225.187:3p:1:4,Lime Green
Contig_49_225.187:3p:1:5,Lime Green
Contig_49_225.187:3p:1:6,Lime Green
Contig_49_225.187:5p:1:4,Lime Green
Contig_49_225.187:5p:1:6,Lime Green
Contig_57_235.062:3p:1:4,Lime Green
Contig_62_644.481:5p:1:4,Lime Green
Contig_62_644.481:5p:1:7,Lime Green
Contig_62_644.481:5p:1:10,Lime Green
Contig_68_546.608:5p:1:2,Lime Green
Contig_68_546.608:5p:1:4,Lime Green
Contig_68_546.608:5p:1:5,Lime Green
Contig_68_546.608:5p:1:6,Lime Green
Contig_69_110.015:5p:1:3,Lime Green
Contig_69_110.015:5p:1:4,Lime Green
Contig_81_247.581:3p:1:4,Lime Green
Contig_81_247.581:5p:1:3,Lime Green
Contig_81_247.581:5p:1:4,Lime Green
Contig_82_261.667:5p:1:5,Lime Green
Contig_82_261.667:5p:1:6,Lime Green
Contig_86_560.713:3p:1:2,Lime Green
Contig_86_560.713:3p:1:3,Lime Green
Contig_86_560.713:3p:1:4,Lime Green
Contig_86_560.713:3p:1:6,Lime Green
Contig_86_560.713:3p:1:7,Lime Green
Contig_86_560.713:3p:1:8,Lime Green
Contig_86_560.713:3p:1:9,Lime Green
Contig_86_560.713:3p:1:10,Lime Green
Contig_86_560.713:3p:1:11,Lime Green
Contig_86_560.713:3p:1:12,Lime Green
Contig_86_560.713:3p:1:13,Lime Green
Contig_86_560.713:3p:1:14,Lime Green
Contig_86_560.713:5p:1:3,Lime Green
Contig_86_560.713:5p:1:4,Lime Green
Contig_89_130.15:3p:1:2,Lime Green
Contig_89_130.15:3p:1:3,Lime Green
Contig_89_130.15:3p:1:4,Lime Green
Contig_89_130.15:3p:1:5,Lime Green
Contig_95_289.42:3p:1:7,Lime Green
Contig_95_289.42:3p:1:8,Lime Green
Contig_95_289.42:5p:1:4,Lime Green
Contig_95_289.42:5p:1:8,Lime Green
Contig_95_289.42:5p:1:9,Lime Green
